timestamp,hour_of_day,day_of_week,active_users,requests_per_minute,db_connections,avg_response_ms,requests_lag_1h,requests_lag_24h,requests_lag_168h,requests_rolling_mean_24h,requests_rolling_std_24h
2026-01-22 23:00:00,23,3,345.0,849.9,65.0,143.0,983.5,727.6,752.0,685.8041666666667,211.38816239154832
2026-01-23 00:00:00,0,4,215.0,494.8,40.0,110.8,849.9,591.5,508.6,681.775,214.16710917452795
2026-01-23 01:00:00,1,4,235.0,547.0,40.0,131.2,494.8,635.2,478.6,678.1,215.75193081911036
2026-01-23 02:00:00,2,4,219.0,541.5,29.0,102.7,547.0,541.8,560.2,678.0875,215.76017949183324
2026-01-23 03:00:00,3,4,258.0,633.3,44.0,118.8,541.5,469.1,482.9,684.9291666666667,211.40453797763303
2026-01-23 04:00:00,4,4,250.0,518.0,39.0,137.0,633.3,566.9,548.5,682.8916666666668,212.8224447068841
2026-01-23 05:00:00,5,4,230.0,483.6,43.0,127.1,518.0,503.4,563.7,682.0666666666667,213.58549996922005
2026-01-23 06:00:00,6,4,212.0,507.6,34.0,102.1,483.6,503.0,572.1,682.2583333333333,213.41982287758955
2026-01-23 07:00:00,7,4,231.0,523.3,35.0,123.2,507.6,418.9,602.7,686.6083333333335,208.83324722114477
2026-01-23 08:00:00,8,4,234.0,509.7,39.0,123.2,523.3,558.3,508.2,684.5833333333334,210.36155142715796
2026-01-23 09:00:00,9,4,215.0,440.7,39.0,115.4,509.7,479.7,504.4,682.9583333333334,212.15602526907236
2026-01-23 10:00:00,10,4,232.0,548.3,40.0,145.0,440.7,555.2,402.9,682.6708333333332,212.3412767409372
2026-01-23 11:00:00,11,4,238.0,531.9,45.0,124.0,548.3,581.8,549.6,680.5916666666667,213.61240583715283
2026-01-23 12:00:00,12,4,260.0,595.2,49.0,128.1,531.9,585.9,613.9,680.9791666666666,213.4415304911536
2026-01-23 13:00:00,13,4,249.0,555.2,54.0,137.5,595.2,582.7,471.7,679.8333333333334,214.06497320585507
2026-01-23 14:00:00,14,4,299.0,737.5,54.0,138.3,555.2,715.6,521.0,680.7458333333333,214.27064352714416
2026-01-23 15:00:00,15,4,317.0,732.1,67.0,163.3,737.5,681.0,716.6,682.875,214.52701106914512
2026-01-23 16:00:00,16,4,335.0,772.0,75.0,147.4,732.1,703.1,748.3,685.7458333333334,215.2691641303105
2026-01-23 17:00:00,17,4,356.0,856.8,71.0,173.1,772.0,748.2,866.0,690.2708333333334,217.76595829141874
2026-01-23 18:00:00,18,4,380.0,979.8,76.0,162.7,856.8,1187.7,789.4,681.6083333333333,200.57490396719507
2026-01-23 19:00:00,19,4,440.0,955.7,77.0,160.8,979.8,967.1,918.1,681.1333333333333,199.88170994619477
2026-01-23 20:00:00,20,4,460.0,1029.9,64.0,171.2,955.7,963.0,944.5,683.9208333333332,204.3989002335064
2026-01-23 21:00:00,21,4,407.0,930.9,78.0,148.4,1029.9,1086.8,1004.4,677.4250000000001,193.20965465569824
2026-01-23 22:00:00,22,4,398.0,1026.1,74.0,168.5,930.9,983.5,861.7,679.2,196.31452802338328
2026-01-23 23:00:00,23,4,337.0,710.7,52.0,158.0,1026.1,849.9,919.0,673.4,193.08169705886343
2026-01-24 00:00:00,0,5,180.0,411.4,29.0,121.7,710.7,494.8,390.5,669.9250000000001,197.14358980195192
2026-01-24 01:00:00,1,5,188.0,427.8,26.0,104.0,411.4,547.0,405.8,664.9583333333334,201.8211238064367
2026-01-24 02:00:00,2,5,158.0,393.4,26.0,108.7,427.8,541.5,399.1,658.7875,207.93170766948495
2026-01-24 03:00:00,3,5,205.0,458.0,37.0,130.4,393.4,633.3,409.1,651.4833333333333,211.90689847947084
2026-01-24 04:00:00,4,5,172.0,388.6,35.0,106.8,458.0,518.0,356.6,646.0916666666667,217.03500402242688
2026-01-24 05:00:00,5,5,146.0,301.9,25.0,116.4,388.6,483.6,351.5,638.5208333333334,225.93623374973495
2026-01-24 06:00:00,6,5,175.0,377.9,33.0,114.4,301.9,507.6,447.3,633.1166666666667,230.7047061706279
2026-01-24 07:00:00,7,5,181.0,381.6,29.0,113.0,377.9,523.3,423.2,627.2125,235.40266392881585
2026-01-24 08:00:00,8,5,177.0,399.6,24.0,100.1,381.6,509.7,393.9,622.625,238.84001421726796
2026-01-24 09:00:00,9,5,144.0,329.7,25.0,105.9,399.6,440.7,416.4,618.0000000000001,243.54445000951102
2026-01-24 10:00:00,10,5,167.0,398.6,29.0,118.1,329.7,548.3,441.7,611.7624999999999,247.29529929690995
2026-01-24 11:00:00,11,5,166.0,400.9,32.0,135.2,398.6,531.9,410.4,606.3041666666667,250.5588648691026
2026-01-24 12:00:00,12,5,176.0,404.0,25.0,102.6,400.9,595.2,335.9,598.3375,253.94406918008463
2026-01-24 13:00:00,13,5,170.0,384.8,29.0,127.4,404.0,555.2,396.8,591.2375000000001,257.55895536581704
2026-01-24 14:00:00,14,5,208.0,427.2,42.0,129.9,384.8,737.5,493.0,578.3083333333334,257.68583993197956
2026-01-24 15:00:00,15,5,218.0,528.9,46.0,151.5,427.2,732.1,516.0,569.8416666666667,255.74398699492136
2026-01-24 16:00:00,16,5,256.0,567.7,47.0,140.7,528.9,772.0,537.3,561.3291666666667,252.09661619095186
2026-01-24 17:00:00,17,5,302.0,706.3,58.0,139.3,567.7,856.8,689.1,555.0583333333334,246.23088831890976
2026-01-24 18:00:00,18,5,322.0,766.9,61.0,156.2,706.3,979.8,765.8,546.1875,233.78406668752498
2026-01-24 19:00:00,19,5,314.0,740.1,65.0,133.6,766.9,955.7,700.0,537.2041666666668,221.16583681298752
2026-01-24 20:00:00,20,5,333.0,739.1,62.0,130.3,740.1,1029.9,745.1,525.0875,199.9476829671044
2026-01-24 21:00:00,21,5,329.0,680.4,63.0,155.4,739.1,930.9,837.0,514.65,183.7226572380483
2026-01-24 22:00:00,22,5,313.0,703.1,57.0,145.8,680.4,1026.1,734.2,501.19166666666666,154.06486470390522
2026-01-24 23:00:00,23,5,281.0,608.1,55.0,111.6,703.1,710.7,542.05,496.9166666666667,149.34998774884602
2026-01-25 00:00:00,0,6,190.0,449.0,38.0,104.0,608.1,411.4,349.9,498.4833333333333,148.609297112955
2026-01-25 01:00:00,1,6,187.0,399.0,31.0,127.9,449.0,427.8,401.3,497.2833333333333,149.31945231811042
2026-01-25 02:00:00,2,6,193.0,461.9,36.0,122.3,399.0,393.4,357.6,500.13750000000005,147.89532083170778
2026-01-25 03:00:00,3,6,181.0,439.2,34.0,121.9,461.9,458.0,310.1,499.3541666666667,148.1777251909151
2026-01-25 04:00:00,4,6,185.0,411.4,31.0,113.0,439.2,388.6,357.8,500.3041666666666,147.508359318519
2026-01-25 05:00:00,5,6,163.0,397.9,28.0,109.8,411.4,301.9,396.0,504.30416666666673,143.13096307431329
2026-01-25 06:00:00,6,6,210.0,471.2,38.0,124.7,397.9,377.9,413.5,508.19166666666666,140.7964979698729
2026-01-25 07:00:00,7,6,170.0,421.7,27.0,114.2,471.2,381.6,345.1,509.8625,139.4605127610175
2026-01-25 08:00:00,8,6,171.0,383.3,25.0,110.5,421.7,399.6,405.3,509.18333333333334,140.0592379849621
2026-01-25 09:00:00,9,6,175.0,402.4,27.0,113.0,383.3,329.7,327.3,512.2125,136.75585453647204
2026-01-25 10:00:00,10,6,168.0,390.4,30.0,118.8,402.4,398.6,414.9,511.8708333333334,137.0619424524594
2026-01-25 11:00:00,11,6,187.0,398.2,40.0,105.5,390.4,400.9,373.5,511.75833333333327,137.15806152239253
2026-01-25 12:00:00,12,6,177.0,451.15,38.5,133.5,398.2,404.0,373.3,513.7229166666666,135.87919185099832
2026-01-25 13:00:00,13,6,201.0,504.1,37.0,161.5,451.15,384.8,398.0,518.69375,133.11175781250682
2026-01-25 14:00:00,14,6,207.0,436.5,41.0,118.4,504.1,427.2,520.9,519.08125,132.84710467341537
2026-01-25 15:00:00,15,6,238.0,553.7,44.0,149.7,436.5,528.9,542.8,520.1145833333334,133.0231342083103
2026-01-25 16:00:00,16,6,249.0,525.0,47.0,112.3,553.7,567.7,545.3,518.3354166666667,132.64402711865435
2026-01-25 17:00:00,17,6,260.0,647.5,54.0,124.3,525.0,706.3,556.6,515.8854166666666,129.52770685570633
2026-01-25 18:00:00,18,6,335.0,715.6,57.0,138.5,647.5,766.9,712.2,513.7479166666667,125.56805835116035
2026-01-25 19:00:00,19,6,327.0,783.7,60.0,152.7,715.6,740.1,732.5,515.5645833333333,129.2467159444612
2026-01-25 20:00:00,20,6,328.0,828.4,67.0,156.8,783.7,739.1,660.3,519.2854166666666,137.01381355238368
2026-01-25 21:00:00,21,6,336.0,863.7,71.0,145.9,828.4,680.4,785.3,526.9229166666667,150.8004151614411
2026-01-25 22:00:00,22,6,330.0,735.3,58.0,151.2,863.7,703.1,678.3,528.2645833333332,152.56887858558505
2026-01-25 23:00:00,23,6,257.0,609.1,43.0,135.4,735.3,608.1,645.8,528.30625,152.59176448837135
2026-01-26 00:00:00,0,0,235.0,554.3,45.0,142.8,609.1,449.0,587.4,532.69375,151.7236993271014
2026-01-26 01:00:00,1,0,237.0,504.6,47.0,120.0,554.3,399.0,515.5,537.09375,149.18801408355938
2026-01-26 02:00:00,2,0,245.0,608.3,45.0,134.6,504.6,461.9,525.2,543.19375,148.9726633170043
2026-01-26 03:00:00,3,0,271.0,591.4,52.0,125.4,608.3,439.2,518.1,549.5354166666667,147.58631850044614
2026-01-26 04:00:00,4,0,258.0,573.2,39.0,131.6,591.4,411.4,479.5,556.2770833333334,144.66864837123003
2026-01-26 05:00:00,5,0,238.0,570.9,42.0,132.4,573.2,397.9,511.5,563.4854166666667,140.68943555960527
2026-01-26 06:00:00,6,0,255.0,547.8,47.0,131.5,570.9,471.2,526.4,566.6770833333334,139.36749198273813
2026-01-26 07:00:00,7,0,270.0,658.7,43.0,146.2,547.8,421.7,483.0,576.5520833333334,137.02512264034664
2026-01-26 08:00:00,8,0,221.0,542.1,43.0,138.1,658.7,383.3,575.9,583.16875,130.98874645697677
2026-01-26 09:00:00,9,0,231.0,484.1,36.0,129.4,542.1,402.4,594.8,586.5729166666666,127.09023581278716
2026-01-26 10:00:00,10,0,220.0,519.5,47.0,119.5,484.1,390.4,491.4,591.9520833333332,121.01290937169475
2026-01-26 11:00:00,11,0,203.0,477.3,31.0,122.6,519.5,398.2,500.3,595.2479166666667,116.4995591325575
2026-01-26 12:00:00,12,0,252.0,586.0,49.0,114.1,477.3,451.15,650.7,600.8666666666667,112.4283372397426
2026-01-26 13:00:00,13,0,224.0,506.5,42.0,124.1,586.0,504.1,563.4,600.9666666666667,112.33955773406177
2026-01-26 14:00:00,14,0,289.0,695.3,56.0,148.7,506.5,436.5,540.3,611.75,108.21131098959792
2026-01-26 15:00:00,15,0,325.0,754.1,69.0,145.6,695.3,553.7,728.7,620.1,111.22699078129091
2026-01-26 16:00:00,16,0,326.0,761.8,54.0,148.3,754.1,525.0,823.7,629.9666666666666,112.91429095313737
2026-01-26 17:00:00,17,0,351.0,741.7,60.0,141.7,761.8,647.5,681.3,633.8916666666667,115.16506836282852
2026-01-26 18:00:00,18,0,365.0,890.5,70.0,153.2,741.7,715.6,914.6,641.1791666666667,125.6194805550795
2026-01-26 19:00:00,19,0,442.0,969.0,66.0,162.2,890.5,783.7,820.9,648.9,139.66878210843188
2026-01-26 20:00:00,20,0,491.0,1059.7,91.0,186.7,969.0,828.4,1144.0,658.5375,159.20682695789284
2026-01-26 21:00:00,21,0,478.0,1058.8,79.0,189.4,1059.7,863.7,985.3,666.6666666666666,174.39449698803733
2026-01-26 22:00:00,22,0,398.0,932.4,79.0,162.7,1058.8,735.3,901.6,674.8791666666667,182.23183032029408
2026-01-26 23:00:00,23,0,397.0,1047.5,77.0,152.7,932.4,609.1,835.1,693.1458333333334,196.7458523493368
2026-01-27 00:00:00,0,1,218.0,529.2,40.0,153.5,1047.5,554.3,438.9,692.0999999999999,197.58093773570894
2026-01-27 01:00:00,1,1,274.0,639.5,55.0,140.2,529.2,504.6,515.5,697.7208333333333,193.89951225170634
2026-01-27 02:00:00,2,1,244.0,610.1,47.0,146.2,639.5,608.3,486.2,697.7958333333332,193.8637654310413
2026-01-27 03:00:00,3,1,229.0,535.4,48.0,119.6,610.1,591.4,543.7,695.4625,195.52986386494476
2026-01-27 04:00:00,4,1,259.0,652.4,44.0,148.2,535.4,573.2,500.3,698.7624999999999,194.03935461989326
2026-01-27 05:00:00,5,1,221.0,478.7,39.0,117.7,652.4,570.9,480.6,694.9208333333332,197.56162710309798
2026-01-27 06:00:00,6,1,235.0,579.7,42.0,116.9,478.7,547.8,573.8,696.25,196.633914983503
2026-01-27 07:00:00,7,1,194.0,469.7,31.0,130.8,579.7,658.7,430.9,688.375,201.91680863339735
2026-01-27 08:00:00,8,1,242.0,543.9,44.0,115.4,469.7,542.1,547.8,688.4499999999999,201.86044038222227
2026-01-27 09:00:00,9,1,222.0,537.2,43.0,130.5,543.9,484.1,596.2,690.6625,199.80379683144469
2026-01-27 10:00:00,10,1,210.0,450.8,37.0,136.3,537.2,519.5,589.05,687.8000000000001,202.8317550818056
2026-01-27 11:00:00,11,1,238.0,568.2,40.0,134.8,450.8,477.3,581.9,691.5875,199.55234752358658
2026-01-27 12:00:00,12,1,229.0,516.6,39.0,128.0,568.2,586.0,488.7,688.6958333333333,201.64081600096887
2026-01-27 13:00:00,13,1,276.0,600.5,49.0,149.5,516.6,506.5,503.3,692.6125000000001,198.84147566755917
2026-01-27 14:00:00,14,1,319.0,705.9,55.0,152.3,600.5,695.3,567.5,693.0541666666667,198.85947622940233
2026-01-27 15:00:00,15,1,328.0,678.2,73.0,148.9,705.9,754.1,657.8,689.8916666666668,198.44954657603085
2026-01-27 16:00:00,16,1,347.0,783.9,51.0,139.2,678.2,761.8,723.8,690.8125,198.84859066855344
2026-01-27 17:00:00,17,1,391.0,853.4,77.0,166.6,783.9,741.7,931.8,695.4666666666667,201.3824841626912
2026-01-27 18:00:00,18,1,369.0,848.0,62.0,160.1,853.4,890.5,816.2,693.6958333333333,199.77334652521694
2026-01-27 19:00:00,19,1,410.0,959.5,75.0,157.8,848.0,969.0,895.1,693.3000000000001,199.21276369096347
2026-01-27 20:00:00,20,1,463.0,1023.2,80.0,190.6,959.5,1059.7,921.9,691.7791666666666,196.41362960580892
2026-01-27 21:00:00,21,1,459.0,1092.7,75.0,172.1,1023.2,1058.8,1049.5,693.1916666666666,199.268941965085
2026-01-27 22:00:00,22,1,434.0,1044.0,61.0,176.0,1092.7,932.4,856.5,697.8416666666667,206.27266445520507
2026-01-27 23:00:00,23,1,371.0,776.0,65.0,166.7,1044.0,1047.5,836.5,686.5291666666667,193.29971204721593
2026-01-28 00:00:00,0,2,245.0,533.7,38.0,138.0,776.0,529.2,534.0,686.7166666666667,193.14258681238604
2026-01-28 01:00:00,1,2,232.0,546.0,33.0,122.0,533.7,639.5,542.6,682.8208333333333,195.0697600506861
2026-01-28 02:00:00,2,2,221.0,505.0,40.0,123.1,546.0,610.1,471.0,678.4416666666667,197.9319753957363
2026-01-28 03:00:00,3,2,291.0,688.4,58.0,130.9,505.0,535.4,473.1,684.8166666666666,195.57445077796285
2026-01-28 04:00:00,4,2,254.0,543.5,48.0,135.5,688.4,652.4,434.1,680.2791666666666,197.61192091124528
2026-01-28 05:00:00,5,2,265.0,601.5,56.0,119.1,543.5,478.7,497.3,685.3958333333334,193.71701790333933
2026-01-28 06:00:00,6,2,245.0,606.3,33.0,109.3,601.5,579.7,612.8,686.5041666666666,193.16129434764704
2026-01-28 07:00:00,7,2,264.0,648.8,46.0,156.3,606.3,469.7,532.5,693.9666666666667,187.80662966180904
2026-01-28 08:00:00,8,2,236.0,524.7,43.0,135.9,648.8,543.9,554.5,693.1666666666666,188.51322561529844
2026-01-28 09:00:00,9,2,201.0,484.6,35.0,121.2,524.7,537.2,579.3,690.975,190.69844223161758
2026-01-28 10:00:00,10,2,249.0,571.7,45.0,128.4,484.6,450.8,578.8,696.0124999999999,185.60700256772174
2026-01-28 11:00:00,11,2,225.0,472.3,46.0,145.9,571.7,568.2,554.5,692.0166666666668,189.47032730096973
2026-01-28 12:00:00,12,2,237.0,550.0,40.0,118.3,472.3,516.6,544.1,693.4083333333333,188.24456321421476
2026-01-28 13:00:00,13,2,271.0,628.5,48.0,139.0,550.0,600.5,599.8,694.5749999999999,187.72978094104906
2026-01-28 14:00:00,14,2,267.0,586.1,43.0,145.7,628.5,705.9,685.0,689.5833333333334,189.00395594357067
2026-01-28 15:00:00,15,2,311.0,669.0,69.0,137.3,586.1,678.2,751.7,689.1999999999999,189.03737380648445
2026-01-28 16:00:00,16,2,352.0,832.4,62.0,155.3,669.0,783.9,666.7,691.2208333333333,190.3484333238415
2026-01-28 17:00:00,17,2,398.0,993.2,56.0,179.1,832.4,853.4,701.9,697.0458333333335,197.5307460474402
2026-01-28 18:00:00,18,2,399.0,865.2,66.0,147.3,993.2,848.0,819.7,697.7624999999999,198.13252440793562
2026-01-28 19:00:00,19,2,442.0,1078.7,76.0,165.8,865.2,959.5,968.7,702.7291666666666,206.30436248873747
2026-01-28 20:00:00,20,2,439.0,971.2,98.0,169.6,1078.7,1023.2,1061.4,700.5625,203.03958023327542
2026-01-28 21:00:00,21,2,423.0,1058.1,57.0,173.6,971.2,1092.7,965.7,699.1208333333333,200.2376848064994
2026-01-28 22:00:00,22,2,464.0,1027.6,91.0,184.6,1058.1,1044.0,1004.4,698.4375,199.03394032720712
2026-01-28 23:00:00,23,2,409.0,966.6,80.0,162.1,1027.6,776.0,727.6,706.3791666666666,205.94587929666298
2026-01-29 00:00:00,0,3,231.0,606.4,42.0,105.8,966.6,533.7,591.5,709.4083333333333,203.81926545597892
2026-01-29 01:00:00,1,3,248.0,615.7,47.0,145.2,606.4,546.0,635.2,712.3125,201.8769843084609
2026-01-29 02:00:00,2,3,245.0,558.1,51.0,114.7,615.7,505.0,541.8,714.525,199.78627983096325
2026-01-29 03:00:00,3,3,241.0,561.8,46.0,128.5,558.1,688.4,469.1,709.25,202.1632379603399
2026-01-29 04:00:00,4,3,265.0,613.1,38.0,135.2,561.8,543.5,566.9,712.1500000000001,200.17159378024158
2026-01-29 05:00:00,5,3,264.0,666.1,56.0,140.4,613.1,601.5,503.4,714.8416666666667,199.05020541401768
2026-01-29 06:00:00,6,3,216.0,480.2,38.0,114.0,666.1,606.3,503.0,709.5875000000001,203.6509701991223
2026-01-29 07:00:00,7,3,234.0,548.6,41.0,132.3,480.2,648.8,418.9,705.4125,205.9652805534918
2026-01-29 08:00:00,8,3,238.0,592.7,38.0,107.1,548.6,524.7,558.3,708.2458333333334,203.82787491062166
2026-01-29 09:00:00,9,3,228.0,552.5,40.0,146.0,592.7,484.6,479.7,711.0750000000002,201.04084216246116
2026-01-29 10:00:00,10,3,273.0,543.1,50.0,155.2,552.5,571.7,555.2,709.8833333333333,201.98544860775414
2026-01-29 11:00:00,11,3,237.0,550.3,40.0,113.2,543.1,472.3,581.8,713.1333333333333,198.59553536438574
2026-01-29 12:00:00,12,3,284.0,710.5,45.0,116.0,550.3,550.0,585.9,719.8208333333333,195.54221156472454
2026-01-29 13:00:00,13,3,260.0,562.7,40.0,131.7,710.5,628.5,582.7,717.0791666666668,197.33137651118082
2026-01-29 14:00:00,14,3,333.0,747.7,67.0,160.6,562.7,586.1,715.6,723.8125,195.41554900641495
2026-01-29 15:00:00,15,3,313.0,758.7,65.0,149.5,747.7,669.0,681.0,727.5500000000001,195.1792843605042
2026-01-29 16:00:00,16,3,341.0,773.5,58.0,150.4,758.7,832.4,703.1,725.0958333333334,194.17128807400732
2026-01-29 17:00:00,17,3,386.0,877.7,72.0,167.7,773.5,993.2,748.2,720.2833333333333,188.5885322408389
2026-01-29 18:00:00,18,3,365.0,768.3,50.0,135.1,877.7,865.2,1187.7,716.2458333333334,186.3753948566477
2026-01-29 19:00:00,19,3,484.0,874.0999999999999,59.0,150.64999999999998,768.3,1078.7,967.1,707.7208333333333,173.2959042120355
2026-01-29 20:00:00,20,3,420.0,979.9,68.0,166.2,874.0999999999999,971.2,963.0,708.0833333333334,173.87913009921084
2026-01-29 21:00:00,21,3,383.0,927.8,63.0,158.0,979.9,1058.1,1086.8,702.6541666666667,164.24229445009655
2026-01-29 22:00:00,22,3,393.0,845.7,78.0,154.1,927.8,1027.6,983.5,695.0749999999999,152.36268015609392
2026-01-29 23:00:00,23,3,407.0,946.6,69.0,157.0,845.7,966.6,849.9,694.2416666666667,150.86031810821058
2026-01-30 00:00:00,0,4,240.0,534.9,40.0,143.4,946.6,606.4,494.8,691.2624999999999,153.35576940848986
2026-01-30 01:00:00,1,4,194.0,431.9,34.0,99.4,534.9,615.7,547.0,683.6041666666666,161.65790901499935
2026-01-30 02:00:00,2,4,215.0,494.9,38.0,144.7,431.9,558.1,541.5,680.9708333333333,164.28461114829133
2026-01-30 03:00:00,3,4,224.0,538.7,36.0,117.5,494.9,561.8,633.3,680.0083333333333,165.07890581454643
2026-01-30 04:00:00,4,4,259.0,555.2,45.0,130.7,538.7,613.1,518.0,677.5958333333334,166.5160587089767
2026-01-30 05:00:00,5,4,231.0,527.5,41.0,135.0,555.2,666.1,483.6,671.8208333333333,169.31202730633188
2026-01-30 06:00:00,6,4,228.0,548.8,34.0,107.9,527.5,480.2,507.6,674.6791666666667,166.4919947916731
2026-01-30 07:00:00,7,4,227.0,512.8,45.0,127.1,548.8,548.6,523.3,673.1875,167.82573081596698
2026-01-30 08:00:00,8,4,224.0,439.4,42.0,133.4,512.8,592.7,509.7,666.8000000000001,173.83214042138076
2026-01-30 09:00:00,9,4,242.0,605.5,38.0,140.2,439.4,552.5,440.7,669.0083333333333,172.64958962332295
2026-01-30 10:00:00,10,4,286.0,639.9,49.0,144.9,605.5,543.1,548.3,673.0416666666666,170.69999342010405
2026-01-30 11:00:00,11,4,275.0,596.3,52.0,121.4,639.9,550.3,531.9,674.9583333333334,169.51603981223593
2026-01-30 12:00:00,12,4,244.0,613.0,45.0,120.5,596.3,710.5,595.2,670.8958333333334,169.79531790330506
2026-01-30 13:00:00,13,4,260.0,672.2,42.0,122.9,613.0,562.7,555.2,675.4583333333334,168.22553680070226
2026-01-30 14:00:00,14,4,277.0,667.6,43.0,130.2,672.2,747.7,737.5,672.1208333333333,167.52309115116324
2026-01-30 15:00:00,15,4,340.0,718.2,63.0,154.9,667.6,758.7,732.1,670.4333333333333,166.81552859284568
2026-01-30 16:00:00,16,4,330.0,675.7,56.0,154.9,718.2,773.5,772.0,666.3583333333333,165.37666339934972
2026-01-30 17:00:00,17,4,330.0,721.7,59.0,150.1,675.7,877.7,856.8,659.8583333333333,159.6763762894434
2026-01-30 18:00:00,18,4,478.0,1000.0,91.0,172.1,721.7,768.3,979.8,669.5125,172.9690128380638
2026-01-30 19:00:00,19,4,409.0,940.2,82.0,161.5,1000.0,874.0999999999999,955.7,672.2666666666667,176.85096321028666
2026-01-30 20:00:00,20,4,414.0,971.8,94.0,169.0,940.2,979.9,1029.9,671.9291666666667,176.24504551572772
2026-01-30 21:00:00,21,4,421.0,881.8,93.0,174.1,971.8,927.8,930.9,670.0124999999999,173.57130927136052
2026-01-30 22:00:00,22,4,343.0,766.6,74.0,172.1,881.8,845.7,1026.1,666.7166666666667,170.81942325836138
2026-01-30 23:00:00,23,4,361.0,801.9,66.0,152.6,766.6,946.6,710.7,660.6875,162.88042643368098
2026-01-31 00:00:00,0,5,183.0,420.6,36.0,107.8,801.9,534.9,411.4,655.9250000000001,168.29915458724975
2026-01-31 01:00:00,1,5,181.0,481.7,33.0,101.9,420.6,431.9,427.8,658.0,165.7039974853023
2026-01-31 02:00:00,2,5,184.0,441.2,36.0,126.7,481.7,494.9,393.4,655.7624999999999,168.34362066786372
2026-01-31 03:00:00,3,5,169.0,358.7,29.0,117.9,441.2,538.7,458.0,648.2625,177.54395858001266
2026-01-31 04:00:00,4,5,195.0,443.7,34.0,123.8,358.7,555.2,388.6,643.6166666666667,181.4997776179428
2026-01-31 05:00:00,5,5,183.0,431.6,37.0,125.0,443.7,527.5,301.9,639.6208333333333,185.18553323900568
2026-01-31 06:00:00,6,5,152.0,340.7,24.0,113.7,431.6,548.8,377.9,630.95,194.27183107137915
2026-01-31 07:00:00,7,5,156.0,358.8,23.0,83.8,340.7,512.8,381.6,624.5333333333333,200.7782199920818
2026-01-31 08:00:00,8,5,152.0,344.0,27.0,98.4,358.8,439.4,399.6,620.5583333333333,205.49187420022048
2026-01-31 09:00:00,9,5,162.0,403.6,26.0,102.5,344.0,605.5,329.7,612.1458333333334,210.21362008404924
2026-01-31 10:00:00,10,5,193.0,496.2,34.0,107.0,403.6,639.9,398.6,606.1583333333333,211.43169915080736
2026-01-31 11:00:00,11,5,168.0,400.0,30.0,107.9,496.2,596.3,400.9,597.9791666666666,215.58573998813628
2026-01-31 12:00:00,12,5,187.0,393.6,34.0,112.9,400.0,613.0,404.0,588.8375,219.53660646026069
2026-01-31 13:00:00,13,5,196.0,450.9,37.0,135.5,393.6,672.2,384.8,579.6166666666667,220.52824657225278
2026-01-31 14:00:00,14,5,217.0,466.7,39.0,134.6,450.9,667.6,427.2,571.2458333333333,220.85601049821773
2026-01-31 15:00:00,15,5,245.0,533.7,45.0,121.8,466.7,718.2,528.9,563.5583333333334,218.7191467268652
2026-01-31 16:00:00,16,5,239.0,596.9,44.0,132.6,533.7,675.7,567.7,560.275,217.55086211894474
2026-01-31 17:00:00,17,5,313.0,750.8,56.0,145.4,596.9,721.7,706.3,561.4875,218.56838013189082
2026-01-31 18:00:00,18,5,271.0,643.1,40.0,115.8,750.8,1000.0,766.9,546.6166666666667,198.67158101109916
2026-01-31 19:00:00,19,5,342.0,814.8,51.0,164.1,643.1,940.2,740.1,541.3916666666667,189.29828983969284
2026-01-31 20:00:00,20,5,346.0,817.0,69.0,143.6,814.8,971.8,739.1,534.9416666666666,176.1778422544951
2026-01-31 21:00:00,21,5,308.0,683.4,69.0,140.8,817.0,881.8,680.4,526.6750000000001,163.3850619801619
2026-01-31 22:00:00,22,5,324.0,775.7,57.0,119.8,683.4,766.6,703.1,527.0541666666667,163.97555485675355
2026-01-31 23:00:00,23,5,316.0,848.4,57.0,147.6,775.7,801.9,608.1,528.9916666666667,167.59895433072995
2026-02-01 00:00:00,0,6,184.0,380.4,27.0,99.2,848.4,420.6,449.0,527.3166666666666,168.92496576282468
2026-02-01 01:00:00,1,6,147.0,306.6,29.0,137.4,380.4,481.7,399.0,520.0208333333334,174.6645579617442
2026-02-01 02:00:00,2,6,169.0,406.3,35.0,113.9,306.6,441.2,461.9,518.5666666666667,175.4926275341533
2026-02-01 03:00:00,3,6,186.0,436.5,31.0,132.7,406.3,358.7,439.2,521.8083333333333,173.1136367588774
2026-02-01 04:00:00,4,6,182.0,432.5,31.0,91.6,436.5,443.7,411.4,521.3416666666667,173.3482870500568
2026-02-01 05:00:00,5,6,171.0,356.3,36.0,104.1,432.5,431.6,397.9,518.2041666666667,175.70855186722088
2026-02-01 06:00:00,6,6,142.0,309.7,18.0,106.1,356.3,340.7,471.2,516.9125,177.17795110762552
2026-02-01 07:00:00,7,6,171.0,386.3,28.0,109.1,309.7,358.8,421.7,518.0583333333333,176.1971670222514
2026-02-01 08:00:00,8,6,178.0,416.3,34.0,105.8,386.3,344.0,383.3,521.0708333333333,173.69210760064522
2026-02-01 09:00:00,9,6,192.0,415.5,35.0,109.0,416.3,403.6,402.4,521.5666666666667,173.35885291515535
2026-02-01 10:00:00,10,6,191.0,445.5,39.0,107.7,415.5,496.2,390.4,519.4541666666668,173.98916502788884
2026-02-01 11:00:00,11,6,199.0,474.0,39.0,96.1,445.5,400.0,398.2,522.5375,172.42892628432654
